,Lake ID,Lake Name,Lake County,Nearest Town,Lake Coordinates,Lake Area,Littoral Area,Lake Depth,Mean Depth,Water Access Sites
4179,56045500,Horseshoe,Otter Tail,Phelps,"[-95.800096, 46.336957]",0.0,0.0,0.0,0.0,[]
4180,56083400,Horseshoe,Otter Tail,Parkdale,"[-96.071823, 46.235112]",0.0,0.0,0.0,0.0,[]
4181,56101400,Hovland,Otter Tail,Erhard,"[-96.175597, 46.478523]",0.0,0.0,0.0,0.0,[]
4182,56053400,Ida,Otter Tail,Vergas,"[-95.841164, 46.686403]",0.0,0.0,0.0,0.0,[]
4183,56032700,Indian,Otter Tail,Basswood,"[-95.719146, 46.458834]",0.0,0.0,0.0,0.0,[]
4184,56063900,Indian,Otter Tail,Dalton,"[-95.95725, 46.229213]",156.86,63.0,37.0,0.0,[]
4185,56084600,Iverson,Otter Tail,Parkdale,"[-96.043935, 46.224375]",67.87,61.67,18.0,0.0,[]
4186,56103900,Jacobs,Otter Tail,Norwegian Grove,"[-96.205363, 46.570477]",157.01,0.0,17.0,0.0,[]
4187,56087700,Jewett,Otter Tail,Elizabeth,"[-96.050608, 46.411007]",747.25,262.0,75.0,0.0,['was02611']
4188,56036400,Jim,Otter Tail,Vergas,"[-95.715266, 46.673776]",100.45,58.0,27.0,0.0,[]
4189,56039100,Johannes,Otter Tail,Dalton,"[-95.83609, 46.190031]",133.56,85.0,46.0,0.0,[]
4190,56046300,John,Otter Tail,Underwood,"[-95.859089, 46.3215]",0.0,0.0,0.0,0.0,[]
4191,56085400,John,Otter Tail,Parkdale,"[-96.08561, 46.219424]",0.0,0.0,0.0,0.0,[]
4192,56039300,Johnson,Otter Tail,Dalton,"[-95.856912, 46.171674]",418.75,165.0,32.0,0.0,['was01468']
4193,56097900,Johnson,Otter Tail,Carlisle,"[-96.185957, 46.348177]",0.0,0.0,0.0,0.0,[]
4194,56037000,Jolly Ann,Otter Tail,Dalton,"[-95.76076, 46.151959]",326.23,131.0,89.0,0.0,['was01469']
4195,56069100,Kempfer,Otter Tail,Edwards,"[-95.981023, 46.447742]",0.0,0.0,0.0,0.0,[]
4196,56163600,Kerbs,Otter Tail,Dent,"[-95.725641, 46.615015]",0.0,0.0,0.0,0.0,[]
4197,56091000,Knobel,Otter Tail,Erhard,"[-96.132171, 46.469434]",0.0,0.0,0.0,0.0,[]
4198,56039600,Lacey,Otter Tail,Dalton,"[-95.833318, 46.16691]",0.0,0.0,0.0,0.0,[]
4200,56055500,Lawrence,Otter Tail,Vergas,"[-95.817915, 46.650685]",0.0,0.0,0.0,0.0,[]
4201,56053200,Leek (Trowbridge),Otter Tail,Vergas,"[-95.86345, 46.682847]",620.81,272.0,76.0,0.0,['was02614']
4202,56048000,Leon,Otter Tail,Phelps,"[-95.811826, 46.381532]",78.76,44.0,35.0,0.0,[]
4203,56094900,Les,Otter Tail,Erhard,"[-96.164418, 46.491306]",0.0,0.0,0.0,0.0,[]
4204,56074700,Lida,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,"['was01175', 'was01318']"
4205,56031700,Lily,Otter Tail,Dent,"[-95.701174, 46.530193]",0.0,0.0,0.0,0.0,[]
4206,56067500,Little,Otter Tail,Wall Lake,"[-95.948172, 46.314123]",0.0,0.0,0.0,0.0,[]
4207,56045000,Little Anna,Otter Tail,Phelps,"[-95.868554, 46.357213]",0.0,0.0,0.0,0.0,[]
4208,56050900,Little Crow,Otter Tail,Vergas,"[-95.901988, 46.5933]",0.0,0.0,0.0,0.0,[]
4209,56032800,Little McDonald,Otter Tail,Perham,"[-95.705316, 46.609207]",1316.02,413.0,109.0,0.0,"['was01178', 'was01452']"
4210,56076100,Little Pelican,Otter Tail,Vergas,"[-95.947968, 46.707548]",366.1,256.0,25.0,10.0,[]
4211,56014200,Little Pine,Otter Tail,Perham,"[-95.556027, 46.63353]",2079.52,698.0,63.0,0.0,"['was01459', 'was01463']"
4212,56076000,Lizzie,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,"['was00639', 'was01174']"
4213,56032200,Lone Pine,Otter Tail,Richville,"[-95.68343, 46.500811]",88.03,35.0,79.0,0.0,[]
4214,56020100,Long,Otter Tail,Ottertail,"[-95.548647, 46.410775]",98.67,52.0,56.0,12.0,[]
4215,56021000,Long,Otter Tail,Ottertail,"[-95.62651, 46.449635]",0.0,0.0,0.0,0.0,['was01461']
4216,56038800,Long,Otter Tail,Vergas,"[-95.752766, 46.65371]",1288.78,529.0,128.0,0.0,['was01473']
4217,56039000,Long,Otter Tail,Dalton,"[-95.803145, 46.188952]",395.43,236.0,88.0,0.0,['was02518']
4218,56042800,Long,Otter Tail,Underwood,"[-95.841625, 46.239738]",204.17,152.0,24.0,0.0,[]
4219,56057400,Long,Otter Tail,Phelps,"[-95.914984, 46.382419]",90.82,35.0,29.0,0.0,[]
4220,56057500,Long,Otter Tail,Edwards,"[-95.911758, 46.453179]",288.44,272.0,17.0,0.0,[]
4221,56078400,Long,Otter Tail,Fergus Falls,"[-96.055418, 46.430233]",766.84,306.0,73.0,0.0,['was01474']
4222,56066300,Loon,Otter Tail,Wall Lake,"[-95.97001, 46.352606]",0.0,0.0,0.0,0.0,[]
4223,56028900,Lundeberg,Otter Tail,Battle Lake,"[-95.710635, 46.249878]",0.0,0.0,0.0,0.0,[]
4224,56047600,Maine (Round),Otter Tail,Maine,"[-95.84093, 46.419364]",88.45,35.0,34.0,0.0,['was00832']
4225,56152000,Maine,Otter Tail,Maine,"[-95.848985, 46.417858]",0.0,0.0,0.0,0.0,[]
4227,56024300,Marion,Otter Tail,Richville,"[-95.65886, 46.529566]",1623.77,685.0,62.0,0.0,['was02516']
4228,56050000,McCollum (Tenter),Otter Tail,Vergas,"[-95.789655, 46.61765]",0.0,0.0,0.0,0.0,[]
4229,56025200,Middle,Otter Tail,Battle Lake,"[-95.718892, 46.167989]",243.13,100.0,56.0,0.0,['was03081']
4230,56058900,Mineral,Otter Tail,Squier,"[-96.003201, 46.172137]",0.0,0.0,0.0,0.0,[]
4231,56033600,Moenkedick,Otter Tail,Perham,"[-95.67858, 46.607675]",103.25,25.0,35.0,0.0,[]
4232,56030300,Molly Stark,Otter Tail,Battle Lake,"[-95.671524, 46.315665]",152.06,63.0,48.0,0.0,['was01471']
4233,56049900,Moore,Otter Tail,Dent,"[-95.870461, 46.539739]",0.0,0.0,0.0,0.0,[]
4234,56002600,Mud,Otter Tail,Parkers Prairie,"[-95.37464, 46.155795]",0.0,0.0,0.0,0.0,[]
4235,56022200,Mud,Otter Tail,Perham,"[-95.586247, 46.626497]",0.0,0.0,0.0,0.0,[]
4236,56044500,Mud,Otter Tail,Phelps,"[-95.824181, 46.365073]",0.0,0.0,0.0,0.0,[]
4237,56058700,Mud,Otter Tail,Dalton,"[-95.967987, 46.179451]",0.0,0.0,0.0,0.0,[]
4238,56080400,Mud,Otter Tail,Squier,"[-96.038138, 46.143075]",0.0,0.0,0.0,0.0,[]
4239,56068900,Mule,Otter Tail,Edward,"[-95.956331, 46.448621]",53.36,34.0,31.0,0.0,[]
4241,56006500,Nelson,Otter Tail,Parkers Prairie,"[-95.388067, 46.162091]",0.0,0.0,0.0,0.0,[]
4242,56012600,Nitche,Otter Tail,Perham,"[-95.47269, 46.602311]",0.0,0.0,0.0,0.0,['was01451']
4243,56048900,North Long,Otter Tail,Edwards,"[-95.889762, 46.502706]",0.0,0.0,0.0,0.0,[]
4244,56034900,North Rice,Otter Tail,Dent,"[-95.728639, 46.559998]",0.0,0.0,0.0,0.0,[]
4245,56062100,North Stang,Otter Tail,Wall Lake,"[-95.925544, 46.260808]",0.0,0.0,0.0,0.0,[]
4246,56060400,North Ten Mile,Otter Tail,Dalton,"[-95.976255, 46.150945]",654.39,654.39,14.0,0.0,[]
4247,56037900,North Turtle,Otter Tail,Underwood,"[-95.816388, 46.307048]",1773.17,1454.0,19.0,0.0,['was00643']
4248,56056900,Norway,Otter Tail,Underwood,"[-95.894285, 46.312042]",484.9,242.0,19.0,0.0,['was02519']
4249,56095000,Olaf,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4250,56081700,One Mile,Otter Tail,Fergus Falls,"[-96.050949, 46.277712]",0.0,0.0,0.0,0.0,[]
4251,56086500,Opperman,Otter Tail,Fergus Falls,"[-96.062061, 46.29932]",0.0,0.0,0.0,0.0,[]
4252,56094500,Orwell,Otter Tail,Fergus Falls,"[-96.157738, 46.219248]",607.58,607.58,25.0,0.0,['was01179']
4253,56098200,Oscar,Otter Tail,Carlisle,"[-96.226138, 46.368224]",0.0,0.0,0.0,0.0,[]
4254,56057700,Otter,Otter Tail,Vergas,"[-95.907741, 46.630059]",77.13,49.0,64.0,14.0,[]
4255,56024200,Otter Tail,Otter Tail,Ottertail,"[-95.663266, 46.400751]",14078.67,6468.0,120.0,0.0,"['was01466', 'was01472', 'was02514', 'was01460']"
4256,56071100,Otter Tail River(Red Rive,Otter Tail,Fergus Falls,"[0, 0]",313.22,138.0,55.0,0.0,['was00822']
4257,56051300,Ottos,Otter Tail,Vergas,"[-95.838647, 46.581356]",0.0,0.0,0.0,0.0,[]
4258,56033500,Paul,Otter Tail,Perham,"[-95.699378, 46.596544]",346.5,109.0,81.0,0.0,['was01176']
4259,56082900,Pebble,Otter Tail,Fergus Falls,"[-96.036326, 46.252669]",195.34,66.0,62.0,0.0,['was01464']
4260,56078600,Pelican,Otter Tail,Pelican Rapids,"[-96.019912, 46.698498]",3961.76,1625.0,55.0,0.0,"['was01177', 'was01467']"
4261,56020200,Pelican Bay,Otter Tail,Ottertail,"[-95.581655, 46.418329]",0.0,0.0,0.0,0.0,['was01180']
4262,56094100,Pete,Otter Tail,Norwegian Grove,"[-96.143618, 46.65027]",0.0,0.0,0.0,0.0,[]
4263,56020400,Pickerel,Otter Tail,Ottertail,"[-95.57902, 46.387717]",71.34,39.0,73.0,0.0,['was00555']
4264,56035100,Pickerel,Otter Tail,Dent,"[-95.761272, 46.554232]",28.74,14.0,50.0,15.0,[]
4265,56047500,Pickerel,Otter Tail,Maine,"[-95.805969, 46.427329]",848.7,274.0,78.0,28.0,['was02612']
4266,56035000,Pine (Reames),Otter Tail,Dent,"[-95.753469, 46.560401]",70.87,40.0,33.0,15.0,[]
4267,56038400,Pine,Otter Tail,Dent,"[-95.779319, 46.542977]",71.86,20.0,94.0,0.0,[]
4268,56044900,Pleasant,Otter Tail,Underwood,"[-95.890062, 46.351519]",385.27,235.0,38.0,0.0,"['was00831', 'was01901']"
4269,56014000,Portage,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,['was00819']
4270,56091500,Prairie,Otter Tail,Pelican Rapids,"[-96.070583, 46.600768]",1004.41,801.0,22.0,10.0,['was00826']
4271,56093500,Rankle,Otter Tail,Tansem,"[-96.158086, 46.663556]",0.0,0.0,0.0,0.0,[]
4272,56021100,Rice,Otter Tail,Richville,"[-95.618153, 46.515562]",0.0,0.0,0.0,0.0,[]
4273,56036300,Rice,Otter Tail,Luce,"[-95.699285, 46.674289]",326.22,326.22,8.0,0.0,['was02262']
4274,56036000,Rose,Otter Tail,Vergas,"[-95.750695, 46.675324]",1200.47,465.0,137.0,0.0,['was00836']
4275,56062000,Rose,Otter Tail,Dalton,"[-95.971442, 46.192343]",108.27,53.0,37.0,15.0,[]
4276,56063100,Rosvold,Otter Tail,Wall Lake,"[-95.929134, 46.243806]",0.0,0.0,0.0,0.0,[]
4277,56021400,Round,Otter Tail,Ottertail,"[-95.585308, 46.487236]",273.19,220.0,36.0,0.0,['was00820']
4278,56029700,Round,Otter Tail,Amor,"[-95.749551, 46.36304]",157.63,127.0,24.0,0.0,[]
4279,56049000,Round,Otter Tail,Maine,"[-95.897759, 46.510497]",0.0,0.0,0.0,0.0,[]
4280,56052200,Round,Otter Tail,Dent,"[-95.790679, 46.551399]",172.53,76.0,18.0,0.0,['was00824']
4281,56164100,Rusch,Otter Tail,Dent,"[-95.714623, 46.596237]",0.0,0.0,0.0,0.0,[]
4282,56014100,Rush,Otter Tail,Ottertail,"[-95.521313, 46.487003]",5275.7,3325.0,68.0,0.0,"['was02419', 'was00821']"
4283,56096800,Rush,Otter Tail,French,"[-96.150604, 46.258333]",0.0,0.0,0.0,0.0,['was02263']
4284,56076001,Lizzie (north portion),Otter Tail,Pelican Rapids,"[-96.013575, 46.642622]",1913.42,815.49,66.0,0.0,"['was00639', 'was01174']"
4285,56056100,Sand,Otter Tail,Dalton,"[-95.899231, 46.122977]",0.0,0.0,0.0,0.0,[]
4286,56094200,Sand,Otter Tail,Pelican Rapids,"[-96.05929, 46.639177]",151.83,99.0,29.0,0.0,[]
4288,56035800,Scalp,Otter Tail,Frazee,"[-95.779686, 46.693893]",254.38,67.0,90.0,0.0,['was00838']
4289,56071000,Schmidt,Otter Tail,Edwards,"[-95.936391, 46.383859]",0.0,0.0,0.0,0.0,[]
4290,56022100,Schuster,Otter Tail,Luce,"[-95.627397, 46.624517]",44.42,20.0,80.0,0.0,[]
4291,56040800,Sewell,Otter Tail,Dalton,"[-95.820066, 46.142785]",368.8,168.0,52.0,0.0,['was00828']
4292,56051500,Shallow,Otter Tail,Vergas,"[-95.832509, 46.561353]",0.0,0.0,0.0,0.0,[]
4293,56020700,Sherman,Otter Tail,Ottertail,"[-95.598401, 46.375426]",0.0,0.0,0.0,0.0,[]
4294,56009300,Sieh,Otter Tail,Urbank,"[-95.463596, 46.115946]",0.0,0.0,0.0,0.0,[]
4295,56022400,Silver,Otter Tail,Frazee,"[-95.659133, 46.698136]",238.73,224.0,34.0,0.0,['was02420']
4296,56030200,Silver,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,['was02272']
4297,56018000,Siverson,Otter Tail,Vining,"[-95.578048, 46.235648]",138.48,67.0,41.0,0.0,[]
4299,56062900,South Stang (Glorvigan),Otter Tail,Wall Lake,"[-95.936437, 46.252849]",0.0,0.0,0.0,0.0,[]
4300,56037700,South Turtle,Otter Tail,Underwood,"[-95.793369, 46.279953]",836.58,398.0,35.0,0.0,['was02259']
4301,56016000,Spitzer,Otter Tail,Urbank,"[-95.627866, 46.150894]",731.39,631.0,33.0,0.0,['was00816']
4302,56068200,Spring,Otter Tail,Wall Lake,"[-95.968228, 46.293613]",50.8,43.0,22.0,0.0,[]
4303,56043700,Stalker,Otter Tail,Underwood,"[-95.828574, 46.208826]",1356.82,575.0,95.0,0.0,['was00829']
4304,56038500,Star,Otter Tail,Dent,"[-95.832108, 46.519099]",4485.87,2813.0,94.0,0.0,"['was00825', 'was02257']"
4305,56044000,Steenerson,Otter Tail,Dalton,"[-95.875219, 46.201994]",49.47,25.0,56.0,0.0,[]
4306,56007700,Stemmer,Otter Tail,Urbank,"[-95.515192, 46.180454]",0.0,0.0,0.0,0.0,[]
4307,56019100,Stuart,Otter Tail,Vining,"[-95.581639, 46.275426]",739.75,405.0,49.0,17.0,['was00817']
4308,56051200,Sunfish,Otter Tail,Vergas,"[-95.847578, 46.574465]",50.01,26.0,38.0,0.0,[]
4309,56078100,Swan,Otter Tail,Fergus Falls,"[-96.007057, 46.217921]",748.9,371.0,44.0,13.0,['was02258']
4310,56038700,Sybil,Otter Tail,Vergas,"[-95.783429, 46.623981]",682.86,423.0,74.0,0.0,['was02261']
4311,56093100,Tamarac,Otter Tail,Pelican Rapids,"[-96.081228, 46.665157]",444.68,444.68,11.0,0.0,['was00835']
4312,56032000,Tamarack,Otter Tail,Dent,"[-95.722797, 46.522596]",0.0,0.0,0.0,0.0,[]
4313,56032100,Tee,Otter Tail,Dent,"[-95.70053, 46.508523]",0.0,0.0,0.0,0.0,[]
4314,56061300,Ten Mile,Otter Tail,Dalton,"[-95.963415, 46.125674]",1427.6,597.0,51.0,0.0,['was00827']
4315,56034800,Tenter,Otter Tail,Dent,"[-95.741007, 46.559792]",83.08,32.0,63.0,0.0,[]
4316,56069000,Tonseth,Otter Tail,Erhard,"[-95.971623, 46.446822]",148.98,79.0,27.0,15.0,[]
4317,56025100,Torgerson,Otter Tail,Dalton,"[-95.725919, 46.171972]",147.59,88.0,40.0,0.0,[]
4318,56018700,Trulse,Otter Tail,Vining,"[-95.592585, 46.206537]",0.0,0.0,0.0,0.0,[]
4319,56072800,Twenty-one,Otter Tail,Erhard,"[-95.981124, 46.496684]",142.11,50.0,47.0,0.0,['was03047']
4320,56038200,Twin,Otter Tail,Amor,"[-95.778579, 46.403903]",369.23,189.0,50.0,15.0,['was00856']
4321,56152500,Twin,Otter Tail,Maine,"[-95.787907, 46.407709]",0.0,0.0,0.0,0.0,[]
4325,56010200,Unnamed,Otter Tail,Vining,"[0, 0]",0.0,0.0,0.0,0.0,[]
4326,56012100,Unnamed,Otter Tail,Heinola,"[0, 0]",0.0,0.0,0.0,0.0,[]
4327,56017200,Unnamed,Otter Tail,Clitherall,"[0, 0]",0.0,0.0,0.0,0.0,[]
4328,56020500,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4329,56020800,Unnamed,Otter Tail,Ottertail,"[0, 0]",0.0,0.0,0.0,0.0,[]
4330,56021900,Unnamed,Otter Tail,Grand View Heights,"[0, 0]",0.0,0.0,0.0,0.0,[]
4331,56023400,Unnamed,Otter Tail,Urbank,"[0, 0]",0.0,0.0,0.0,0.0,[]
4332,56023500,Unnamed,Otter Tail,Millerville,"[0, 0]",0.0,0.0,0.0,0.0,[]
4333,56026700,Unnamed,Otter Tail,Melby,"[0, 0]",0.0,0.0,0.0,0.0,[]
4334,56030400,Unnamed,Otter Tail,Battle Lake,"[0, 0]",0.0,0.0,0.0,0.0,[]
4335,56031400,Unnamed,Otter Tail,Amor,"[0, 0]",0.0,0.0,0.0,0.0,[]
4336,56031900,Unnamed,Otter Tail,Dent,"[0, 0]",0.0,0.0,0.0,0.0,[]
4337,56032400,Unnamed,Otter Tail,Basswood,"[0, 0]",0.0,0.0,0.0,0.0,[]
4338,56035900,Unnamed,Otter Tail,Vergas,"[0, 0]",0.0,0.0,0.0,0.0,[]
4339,56038000,Unnamed,Otter Tail,Battle Lake,"[0, 0]",0.0,0.0,0.0,0.0,[]
4340,56042000,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4341,56043900,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4342,56044600,Unnamed,Otter Tail,Phelps,"[0, 0]",0.0,0.0,0.0,0.0,[]
4343,56045900,Unnamed,Otter Tail,Phelps,"[0, 0]",0.0,0.0,0.0,0.0,[]
4344,56046000,Unnamed,Otter Tail,Underwood,"[0, 0]",0.0,0.0,0.0,0.0,[]
4345,56048700,Unnamed,Otter Tail,Maine,"[0, 0]",0.0,0.0,0.0,0.0,[]
4346,56051100,Unnamed,Otter Tail,Vergas,"[0, 0]",0.0,0.0,0.0,0.0,[]
4347,56056000,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4348,56058200,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4349,56058800,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4350,56059900,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4351,56060000,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4352,56060500,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4353,56060700,Unnamed,Otter Tail,Squier,"[0, 0]",0.0,0.0,0.0,0.0,[]
4354,56061200,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4355,56064200,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4356,56064300,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4357,56069600,Unnamed,Otter Tail,Edwards,"[0, 0]",0.0,0.0,0.0,0.0,[]
4358,56071300,Unnamed,Otter Tail,Edwards,"[0, 0]",56.54,40.0,25.0,0.0,[]
4359,56074200,Unnamed,Otter Tail,Edwards,"[0, 0]",0.0,0.0,0.0,0.0,[]
4360,56077900,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4361,56079100,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4362,56079400,Unnamed,Otter Tail,Dalton,"[0, 0]",0.0,0.0,0.0,0.0,[]
4363,56079500,Unnamed,Otter Tail,Squier,"[0, 0]",0.0,0.0,0.0,0.0,[]
4364,56079900,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4365,56080200,Unnamed,Otter Tail,Squier,"[0, 0]",0.0,0.0,0.0,0.0,[]
4366,56080500,Unnamed,Otter Tail,Squier,"[0, 0]",0.0,0.0,0.0,0.0,[]
4367,56081500,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4368,56082100,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",55.75,0.0,19.0,0.0,['was01106']
4369,56082800,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4370,56083000,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4371,56083900,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4372,56084000,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4373,56084100,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4374,56084300,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4375,56084700,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4376,56084800,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4377,56085200,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4378,56085800,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4379,56085900,Unnamed,Otter Tail,French,"[0, 0]",0.0,0.0,0.0,0.0,[]
4380,56086100,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4381,56086200,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4382,56086300,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4383,56086600,Unnamed,Otter Tail,Fergus Falls,"[0, 0]",0.0,0.0,0.0,0.0,[]
4384,56088900,Unnamed,Otter Tail,Elizabeth,"[0, 0]",0.0,0.0,0.0,0.0,[]
4385,56091100,Unnamed,Otter Tail,Erhard,"[0, 0]",0.0,0.0,0.0,0.0,[]
4386,56092000,Unnamed,Otter Tail,Pelican Rapids,"[0, 0]",0.0,0.0,0.0,0.0,[]
4387,56093800,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4388,56095500,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4389,56096000,Unnamed,Otter Tail,Western,"[0, 0]",0.0,0.0,0.0,0.0,[]
4390,56099400,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4391,56100000,Unnamed,Otter Tail,Carlisle,"[0, 0]",0.0,0.0,0.0,0.0,[]
4392,56100200,Unnamed,Otter Tail,Carlisle,"[0, 0]",0.0,0.0,0.0,0.0,[]
4393,56101600,Unnamed,Otter Tail,Rothsay,"[0, 0]",0.0,0.0,0.0,0.0,[]
4394,56103100,Unnamed,Otter Tail,Norwegian Grove,"[0, 0]",0.0,0.0,0.0,0.0,[]
4395,56103300,Unnamed,Otter Tail,Norwegian Grove,"[0, 0]",0.0,0.0,0.0,0.0,[]
4396,56103600,Unnamed,Otter Tail,Norwegian Grove,"[0, 0]",0.0,0.0,0.0,0.0,[]
4397,56107700,Unnamed,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
4398,56111800,Unnamed,Otter Tail,Parkdale,"[0, 0]",0.0,0.0,0.0,0.0,[]
4399,56160000,Unnamed,Otter Tail,Norwegian Grove,"[0, 0]",0.0,0.0,0.0,0.0,[]
4400,56095700,Upper Lightning,Otter Tail,Western,"[-96.156106, 46.135882]",0.0,0.0,0.0,0.0,[]
4401,56071900,Venstrom,Otter Tail,Pelican Rapids,"[-95.994291, 46.527341]",0.0,0.0,0.0,0.0,[]
4402,56040200,Vinge,Otter Tail,Dalton,"[-95.877939, 46.157788]",0.0,0.0,0.0,0.0,[]
4403,56031000,Walker,Otter Tail,Ottertail,"[-95.677158, 46.436298]",578.49,342.0,29.0,0.0,['was02260']
4404,56065800,Wall,Otter Tail,Fergus Falls,"[-95.963433, 46.269619]",726.67,229.0,34.0,0.0,['was00830']
4405,56051600,Warner,Otter Tail,Dent,"[-95.842709, 46.565344]",0.0,0.0,0.0,0.0,[]
4406,56023900,West Battle,Otter Tail,Battle Lake,"[-95.653761, 46.293492]",5614.98,2496.0,108.0,0.0,"['was02418', 'was00823']"
4407,56011400,West Leaf,Otter Tail,Ottertail,"[-95.491979, 46.410313]",700.0,256.0,55.0,0.0,['was00818']
4408,56048100,West Lost,Otter Tail,Underwood,"[-95.88184, 46.384588]",794.66,692.0,16.0,0.0,['was02421']
4409,56051900,West Silent,Otter Tail,Pelican Rapids,"[-95.887044, 46.548565]",346.55,118.0,58.0,0.0,"['was02271', 'was00833']"
4410,56050200,West Spirit,Otter Tail,Vergas,"[-95.876598, 46.620748]",0.0,0.0,0.0,0.0,[]
4411,56035500,Wimer,Otter Tail,Frazee,"[-95.722088, 46.698174]",292.84,107.0,58.0,0.0,[]
4412,56004300,Wing River,Otter Tail,Almora,"[-95.289594, 46.250247]",0.0,0.0,0.0,0.0,[]
4413,56034500,Wolf,Otter Tail,Dent,"[-95.702542, 46.563827]",0.0,0.0,0.0,0.0,[]
4414,56078300,Wright,Otter Tail,Fergus Falls,"[-96.030058, 46.295521]",66.56,36.0,32.0,0.0,['was00858']
4415,58012800,Bass,Pine,Finlayson,"[-92.968813, 46.227436]",32.87,32.87,12.0,0.0,[]
4418,58007700,Big Slough,Pine,Willow River,"[-92.750466, 46.346797]",61.78,61.78,14.0,0.0,[]
4419,58008900,Cedar,Pine,Beroun,"[-92.856211, 45.917164]",0.0,0.0,0.0,0.0,[]
4420,58010400,Clear,Pine,Rutledge,"[-92.880446, 46.302528]",26.28,13.0,39.0,14.0,[]
4421,58007100,Close,Pine,Sturgeon Lake,"[-92.790278, 46.380698]",33.13,19.0,37.0,14.0,[]
4422,58002600,Crooked,Pine,Duxbury,"[-92.549568, 46.119321]",0.0,0.0,0.0,0.0,['was01624']
4423,58011900,Cross,Pine,Pine City,"[-92.942897, 45.850102]",925.3,507.3,30.0,14.3,['was00234']
4424,58007300,Dago,Pine,Sturgeon Lake,"[-92.794041, 46.357438]",117.81,107.0,20.0,0.0,"['was02485', 'was00093']"
4425,58011800,Devils,Pine,Pine City,"[-92.96319, 45.816434]",15.62,4.0,80.0,0.0,[]
4426,58012600,Elbow,Pine,Groningen,"[-92.988017, 46.161622]",99.33,73.0,33.0,0.0,[]
4427,58006800,Eleven,Pine,Sturgeon Lake,"[-92.705965, 46.395934]",108.01,69.0,49.0,0.0,[]
4428,58009900,First,Pine,Willow River,"[-92.820181, 46.31452]",80.06,62.0,18.0,12.0,[]
4429,58013100,Fish,Pine,Finlayson,"[-92.940946, 46.195253]",184.59,0.0,18.0,0.0,[]
4430,58001100,Five,Pine,Duxbury,"[-92.51661, 46.057923]",0.0,0.0,0.0,0.0,[]
